placekey,location_name,latitude,longitude,street_address,city,region,zip,brands,safegraph_brand_ids,naics_code,wkt_area_sq_meters,date_range_start,poi_cbg,tract
zzw-222@5vh-y9d-f2k,Monte Vista Chapel,37.522264,-120.82972,1619 E Monte Vista Ave,Turlock,CA,95382,,,813110,6459,2020-01-01,060990036043,06099003604
22h-222@627-s8r-6kz,TSQ Food Court,40.759993,-73.983644,163 W 48th St,New York,NY,10036,,,722513,11219,2020-01-01,360610125001,36061012500
22f-22c@5qv-xby-c3q,Subway,32.863477,-96.990479,4070 N Belt Line Rd Ste 130,Irving,TX,75038,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,722513,231,2020-01-01,481130143091,48113014309
22x-225@627-s96-7t9,Irgun Refuah Krova,40.709919,-73.962735,174 Broadway # 418,Brooklyn,NY,11211,,,813110,6164,2020-01-01,360470549001,36047054900
227-222@5z4-rvq-pd9,Campus Crusade For Christ,33.65047,-117.736104,16 Technology Dr Ste 205,Irvine,CA,92618,,,813110,2661,2020-01-01,060590524102,06059052410
22m-222@8dj-mch-syv,Chipotle Mexican Grill,28.073067,-82.738277,33121 US Highway 19 N,Palm Harbor,FL,34684,Chipotle Mexican Grill,SG_BRAND_87bd111b6dd52ef32eaf3abf6d509065,722513,207,2020-01-01,121030273154,12103027315
223-222@8f2-rzf-nqz,Subway,32.535932,-94.942423,106 E Upshur Ave,Gladewater,TX,75647,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,722513,213,2020-01-01,481830102003,48183010200
222-222@63v-4g9-d9z,Checkers Drive-In Restaurants,42.373196,-83.197945,11641 Greenfield Rd,Detroit,MI,48227,Checkers Drive-In Restaurants,SG_BRAND_e32aa8be5a97cbed25cfdb82713e7edd,722513,57,2020-01-01,261635451001,26163545100
222-223@5sb-d35-m6k,Guy Fieri's Flavortown Kitchen,42.149192,-87.913513,604 N Milwaukee Ave,Wheeling,IL,60090,,,722513,753,2020-01-01,170318024023,17031802402
22z-223@8m4-6fm-s5z,L&L Hawaiian Barbecue,21.28793,-157.809681,3133 Waialae Ave,Honolulu,HI,96816,L&L Hawaiian Barbecue,SG_BRAND_7020be8a9facd1c11f4de92b6bdabc2a,722513,54,2020-01-01,150030013003,15003001300
227-223@63c-nk7-nh5,Fluff,39.329543,-82.101002,8 N Court St,Athens,OH,45701,,,722513,459,2020-01-01,390099739021,39009973902
zzy-223@8m4-6fm-k75,Pillars Of Peace,21.294321,-157.818886,1207 1289 Lower Campus Rd,Honolulu,HI,96826,,,813110,44822,2020-01-01,150030027012,15003002701
22h-222@627-rw9-fzz,Whitehouse Ministries Aladura World Wide Inc,40.865392,-73.891121,2670 Bainbridge Ave,Bronx,NY,10458,,,813110,1450,2020-01-01,360050405022,36005040502
23z-222@627-s8f-btv,Ci Hua Culture Foundation Of New York Inc,40.747975,-73.970875,5 Tudor City Pl Apt 1425,New York,NY,10017,,,813110,1768,2020-01-01,360610088007,36061008800
zzw-222@65y-xyr-pjv,First United Methodist Church,42.450374,-73.252066,55 Fenn St,Pittsfield,MA,1201,,,813110,1673,2020-01-01,250039001002,25003900100
227-222@8fw-2s3-dd9,Sanborn Cafe,26.350934,-80.085492,48 NE 1st Ave,Boca Raton,FL,33432,,,722513,171,2020-01-01,120990075011,12099007501
222-222@8gc-y45-5xq,Hunt Brothers Pizza,33.581209,-79.942132,2700 S Williamsburg County Hwy,Greeleyville,SC,29056,Hunt Brothers Pizza,SG_BRAND_d1f227ed013c6a60,722513,807,2020-01-01,450899708011,45089970801
222-222@8dy-q4d-zpv,Hunt Brothers Pizza,30.475508,-90.500449,14006 W Club Deluxe Rd,Hammond,LA,70403,Hunt Brothers Pizza,SG_BRAND_d1f227ed013c6a60,722513,303,2020-01-01,221059541024,22105954102
zzw-223@8dx-778-92k,The Honey Baked Ham Co.,30.452254,-91.117696,7015 Florida Blvd,Baton Rouge,LA,70806,The Honey Baked Ham Co.,SG_BRAND_38a47ecd809d6bc33da5d07aeb102184,722513,273,2020-01-01,220330011043,22033001104
222-222@5s8-c69-fxq,KFC,45.003947,-93.167416,2087 Snelling Ave N,Roseville,MN,55113,KFC,SG_BRAND_75e52dcc790fbad91ae83227c0fb6e2f,722513,310,2020-01-01,271230413011,27123041301
222-222@5pr-6mg-yvz,Arc,38.872445,-94.779096,14201 S Mur Len Rd,Olathe,KS,66062,,,813110,592,2020-01-01,200910535062,20091053506
zzw-222@5vh-f2x-3kf,Covenant Presbyterian Church,36.668198,-121.807903,910 2nd Ave,Marina,CA,93933,,,813110,1029,2020-01-01,060530141022,06053014102
223-222@62k-nz5-f9f,St Mary's Parish Franklin,42.089899,-71.401487,1 Church Sq,Franklin Town,MA,2038,,,813110,817,2020-01-01,250214421013,25021442101
zzw-225@647-2c4-3nq,Mt Calvary Church of God,35.015391,-79.359985,Rr 5,Five Points,NC,28376,,,813110,1236,2020-01-01,370939702021,37093970202
zzw-222@5py-jzj-qzz,Crestwood Baptist Church Of Crestwood Kentucky,38.343389,-85.479253,6400 Sweetbay Dr,Crestwood,KY,40014,,,813110,8006,2020-01-01,211850306021,21185030602
227-222@5z6-3nr-dn5,The Church of Jesus Christ of Latter day Saints,33.832714,-118.137766,4579 E Carson St,Long Beach,CA,90808,,,813110,485,2020-01-01,060375712004,06037571200
22c-233@8dy-rfp-w6k,East Jefferson Women's Care,30.013905,-90.181721,4228 Houma Blvd,Metairie,LA,70006,,,621111,34537,2020-01-01,220510218011,22051021801
22k-22c@5z6-353-5xq,Farinacci Kathleen MD,33.469719,-117.71482,33971 Selva Rd,Dana Point,CA,92629,,,621111,451,2020-01-01,060590423233,06059042323
228-224@8g8-z66-h5z,Johnson Sigrid MD,35.601416,-84.465368,205 Summitt St,Sweetwater,TN,37874,,,621111,379,2020-01-01,471239252003,47123925200
232-226@62k-j9v-w8v,Prima Pediatrics MD,41.953486,-71.44326,2178 Mendon Rd,Cumberland Hill,RI,2864,,,621111,252,2020-01-01,440070114034,44007011403
22q-228@5s9-x7b-435,Crinkley Patricia E Ms Pac,43.083488,-89.296915,4901 Cottage Grove Rd,Madison,WI,53716,,,621111,1026,2020-01-01,550250031001,55025003100
22k-222@63k-2hs-2hq,McDonald's,40.871584,-82.646434,151 Mansfield Ave,Shelby,OH,44875,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,722513,480,2020-01-01,391390027002,39139002700
224-222@8gj-g7g-wp9,Burger King,31.574966,-84.156881,404 W Oglethorpe Blvd,Albany,GA,31701,Burger King,SG_BRAND_60d8d6d29e2c4b14f4ea1983baefd36e,722513,429,2020-01-01,130950114002,13095011400
229-222@63c-g7j-dsq,Subway,39.098422,-79.676194,501 First St,Parsons,WV,26287,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,722513,222,2020-01-01,540939654002,54093965400
zzy-222@8g6-ycd-kzz,New Days Church Inc,34.001487,-84.142323,3468 Duluth Hwy 12,Duluth,GA,30096,,,813110,814,2020-01-01,131350502172,13135050217
zzw-222@63r-6ys-3bk,Bethany Presbyterian Church,39.135164,-77.226457,1201 Quince Orchard Blvd,Gaithersburg,MD,20878,,,813110,962,2020-01-01,240317008221,24031700822
22h-223@5z5-3sz-kpv,Chaparral Community Church,34.140311,-117.97157,1551 Huntington Dr,Duarte,CA,91010,,,813110,614,2020-01-01,060374301011,06037430101
223-222@8ts-d6c-cbk,The Church of Jesus Christ of Latter day Saints,33.501862,-112.247007,8702 W Campbell Ave,Phoenix,AZ,85037,,,813110,2431,2020-01-01,040130820071,04013082007
zzy-222@64w-2r3-brk,Emmanuel Baptist Church,44.542629,-68.422964,Park & School,Ellsworth,ME,4605,,,813110,1236,2020-01-01,230099655032,23009965503
zzy-223@63s-f4d-h3q,Brandywine Baptist Church,39.873971,-75.573046,Baltimore Pike,Chadds Ford,PA,19317,,,813110,303,2020-01-01,420454102001,42045410200
zzw-222@8fz-ryx-xnq,Hanson Cafe & Lounge,26.650005,-80.194346,9108 Forest Hill Blvd,Wellington,FL,33411,,,722513,3755,2020-01-01,120990077651,12099007765
22v-222@5x4-87j-gp9,Alpine German Deli and Restaurant,47.243435,-122.35989,5121 Pacific Hwy E Ste C,Fife,WA,98424,,,722513,1323,2020-01-01,530539400022,53053940002
222-222@8t8-csk-xbk,Jack in the Box,26.191577,-98.246963,1601 S 23rd St,McAllen,TX,78503,Jack in the Box,SG_BRAND_4941482324b30ad4733c1566b12af9c6,722513,297,2020-01-01,482150205041,48215020504
zzy-224@63q-5rx-389,RJ Jewelers,42.949379,-76.549968,217 Grant Ave,Auburn,NY,13021,,,448310,210,2020-01-01,360110414001,36011041400
zzw-222@8f2-d6f-2c5,Everett Jewelry,32.443179,-93.711263,1819 E 70th St,Shreveport,LA,71105,,,448310,557,2020-01-01,220170239011,22017023901
22c-222@627-vgf-2tv,Rays Gold and Diamonds,40.859775,-74.124504,616 Main Ave,Passaic,NJ,7055,,,448310,208,2020-01-01,340311754022,34031175402
224-223@5z5-3rs-k4v,Arthur Jewelry,34.046971,-118.253976,625 S Hill St,Los Angeles,CA,90014,,,448310,221,2020-01-01,060372077101,06037207710
226-22r@5yv-j8s-rhq,Mj Christensen Diamond Centers,36.172366,-115.197096,4300 Meadows Ln,Las Vegas,NV,89107,,,448310,67,2020-01-01,320030001051,32003000105
222-222@5z4-kmx-cbk,M D Automotive,33.98465,-117.375439,3620 Fairmount Blvd,Riverside,CA,92501,,,8111,8734,2020-01-01,060650303004,06065030300
227-223@8gn-zv6-mkz,Dave's Automotive,30.32032,-81.705088,2990 Rayford St,Jacksonville,FL,32205,,,8111,448,2020-01-01,120310025014,12031002501
222-223@63g-5kp-nt9,Statewide Trailer Alignment Frame,35.992424,-79.859926,2229 Bishop Rd,Greensboro,NC,27406,,,8111,799,2020-01-01,370810167012,37081016701
zzy-222@8f6-mm4-5xq,Flick's Amoco,34.653415,-89.310975,6594 Church Ave,Potts Camp,MS,38659,,,8111,18479,2020-01-01,280939505004,28093950500
223-222@63j-8zc-f75,Yelton Fine Jewelers,39.3219,-84.428257,9263 Schulze Dr,West Chester,OH,45069,,,448310,645,2020-01-01,390170111282,39017011128
225-22d@5z6-3r9-skf,Century Jewelry,33.976704,-118.225647,6901 Pacific Blvd,Huntington Park,CA,90255,,,448310,1331,2020-01-01,060375331041,06037533104
226-222@5z4-mxk-8gk,Rainbow Gems,34.097937,-117.612138,8560 Vineyard Ave Ste 207,Rancho Cucamonga,CA,91730,,,448310,349,2020-01-01,060710021051,06071002105
222-222@5p4-bb5-xwk,Black Hills Gold Discount,44.062867,-103.233116,2315 Mount Rushmore Rd,Rapid City,SD,57701,,,448310,846,2020-01-01,461030108003,46103010800
zzy-222@8t2-k26-jd9,Conley Car Wash,30.01306,-97.891771,6150 Jack C Hays Trl,Kyle,TX,78640,,,8111,228,2020-01-01,482090109025,48209010902
226-222@5xc-k9z-5fz,JP Auto Glass & Tires,45.64038,-122.616856,2600 NE Stapleton Rd,Vancouver,WA,98661,,,8111,1510,2020-01-01,530110416002,53011041600
227-223@63v-45x-q75,Ten Mile & Little Mack Citgo,42.480827,-82.907634,20725 E 10 Mile Rd,Saint Clair Shores,MI,48080,,,8111,74,2020-01-01,260992514002,26099251400
222-224@5z4-zkd-kxq,Empire Auto,34.192987,-118.53584,6734 Reseda Blvd,Reseda,CA,91335,,,8111,631,2020-01-01,060371327004,06037132700
225-222@5wf-y6s-2p9,Rexburg Auto Repair,43.824489,-111.790011,70 S 2nd W,Rexburg,ID,83440,,,8111,1017,2020-01-01,160659502002,16065950200
zzy-222@5pt-wkd-st9,Odle's Special Touch Collision Repair,40.272203,-87.244437,3990 N Us 41,Attica,IN,47918,,,8111,1205,2020-01-01,180459576002,18045957600
222-224@5ws-f26-ghq,Burger King,41.710436,-112.200013,2267 W Main St,Tremonton,UT,84337,Burger King,SG_BRAND_60d8d6d29e2c4b14f4ea1983baefd36e,722513,351,2020-01-01,490039603002,49003960300
zzw-226@5q9-bd2-ty9,Qdoba Mexican Grill,39.54459,-104.942338,9364 S Colorado Blvd Unit C10,Highlands Ranch,CO,80126,Qdoba Mexican Grill,SG_BRAND_a8a4c5ffbc96276d7bbbabfa5bb2a076,722513,4718,2020-01-01,080350141392,08035014139
22m-222@627-xg5-7nq,Little Mimi,41.18933,-73.180457,1070 E Main St,Bridgeport,CT,6608,,,722513,223,2020-01-01,090010738003,09001073800
226-222@8ts-zmp-vzz,Jersey Mike's,33.378298,-111.599383,10861 E Baseline Rd Ste 107,Mesa,AZ,85209,Jersey Mike's,SG_BRAND_2e5e0487913bda7532010357c3b014d8,722513,509,2020-01-01,040134226442,04013422644
228-222@5pv-b8m-j7q,Subway,39.694904,-86.081239,4979 S Emerson Ave,Indianapolis,IN,46203,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,722513,145,2020-01-01,180973901021,18097390102
223-222@63c-kmn-gp9,Burger King,39.254214,-81.554907,514 Division St,Parkersburg,WV,26101,Burger King,SG_BRAND_60d8d6d29e2c4b14f4ea1983baefd36e,722513,516,2020-01-01,541070009011,54107000901
22g-222@63s-47c-nh5,Hong Kong Buffet,38.307119,-76.663955,40845 Merchants Ln Unit 230,Leonardtown,MD,20650,,,722513,9773,2020-01-01,240378754003,24037875400
22b-222@5z4-zvp-8n5,Jersey Mike's,34.044429,-118.378359,1831 S La Cienega Blvd Ste A,Los Angeles,CA,90035,Jersey Mike's,SG_BRAND_2e5e0487913bda7532010357c3b014d8,722513,271,2020-01-01,060372696013,06037269601
222-224@8g7-59b-sbk,Hunt Brothers Pizza,33.454764,-83.844865,14625 Highway 36,Covington,GA,30014,Hunt Brothers Pizza,SG_BRAND_d1f227ed013c6a60,722513,280,2020-01-01,132171008002,13217100800
zzy-224@63g-3n8-wrk,Hunt Brothers Pizza,35.906562,-79.306949,7610 Nc 87 South,Snow Camp,NC,27349,Hunt Brothers Pizza,SG_BRAND_d1f227ed013c6a60,722513,298,2020-01-01,370010219022,37001021902
zzw-222@647-5dy-99f,La Farm Bakery,35.834002,-78.882656,5055 Arco St,Cary,NC,27519,,,722513,3552,2020-01-01,371830536013,37183053601
zzw-222@5z4-rwv-hqz,Burger Town,33.858712,-117.975019,2720 W Orangethorpe Ave,Fullerton,CA,92833,,,722513,239,2020-01-01,060590018025,06059001802
223-222@5pv-6tq-ygk,Subway,39.770194,-87.236512,774 N Lincoln Rd,Rockville,IN,47872,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,722513,134,2020-01-01,181210303003,18121030300
223-222@5pn-ect-575,Wendy's,36.507882,-87.271857,2330 Madison St,Clarksville,TN,37043,Wendy's,SG_BRAND_962f9b1d1de0bf5b87f4782eafcfd5e5,722513,278,2020-01-01,471251018022,47125101802
222-222@8fv-zq2-5pv,KFC,25.935881,-80.244762,17701 NW 27th Ave,Miami Gardens,FL,33056,KFC,SG_BRAND_75e52dcc790fbad91ae83227c0fb6e2f,722513,224,2020-01-01,120860095034,12086009503
zzw-222@5r5-zcp-vfz,Spangles,38.419876,-96.216485,2708 W 18th Ave,Emporia,KS,66801,Spangles,SG_BRAND_542f65dbb1240371,722513,248,2020-01-01,201110002003,20111000200
zzw-223@8sr-vss-zxq,Pizza Hut,29.212394,-99.778434,502 E Main St,Uvalde,TX,78801,Pizza Hut,SG_BRAND_1f2a4b730dc533366115ba7f5168b074,722513,112,2020-01-01,484639504002,48463950400
zzw-222@5z6-3gr-6hq,El Pollo Loco,33.856429,-118.353307,19300 Hawthorne Blvd,Torrance,CA,90503,El Pollo Loco,SG_BRAND_721f5ab43639a6dc48805d22d4844f7c,722513,294,2020-01-01,060376504011,06037650401
222-223@5yv-j9v-xwk,La Mexicana Bakery and Deli,36.165141,-115.116861,235 N Eastern Ave,Las Vegas,NV,89101,,,722513,315,2020-01-01,320030005214,32003000521
zzw-223@5q6-7cg-dy9,Colorado Tire & Service,39.913214,-104.956765,2300 E 120th Ave Ste 106,Thornton,CO,80233,,,8111,2195,2020-01-01,080010085082,08001008508
226-222@62j-smd-zxq,Maynard Getty,42.432283,-71.448273,1 Powder Mill Rd,Maynard,MA,1754,,,8111,160,2020-01-01,250173641021,25017364102
zzy-222@5s6-zhp-249,Dort Starter & Alternator,43.145864,-83.691379,9447 N Dort Hwy,Mount Morris,MI,48458,,,8111,361,2020-01-01,260490125033,26049012503
223-223@5sb-82d-d5f,J A A N U,41.912903,-88.317308,307 W Main St,Saint Charles,IL,60174,,,8111,320,2020-01-01,170898523002,17089852300
222-222@5z5-3kf-sqz,Superior Alternator & Starter,34.051315,-118.034805,11015 Rush St,El Monte,CA,91733,,,8111,3921,2020-01-01,060374338012,06037433801
222-222@8gf-fwp-s89,Burger King,35.317126,-81.189417,3100 Dallas Hgh Shls Hwy,Dallas,NC,28034,Burger King,SG_BRAND_60d8d6d29e2c4b14f4ea1983baefd36e,722513,281,2020-01-01,370710309011,37071030901
223-223@5p8-ts6-ffz,Subway,46.843722,-96.766696,805 30th Ave S Ste 104,Moorhead,MN,56560,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,722513,184,2020-01-01,270270301031,27027030103
zzw-227@8g6-yjx-gc5,Apron Ladle,33.921119,-84.382786,227 Sandy Springs Pl,Sandy Springs,GA,30328,,,722513,165,2020-01-01,131210102054,13121010205
zzy-25x@8m4-6tq-52k,I Mana Ka Oiwi,21.419809,-157.805153,46 056 Kamehameha Hwy,Kaneohe,HI,96744,,,448310,14391,2020-01-01,150030105072,15003010507
229-222@8gc-73d-zvf,A Diamond In Time,32.781687,-79.955288,33 Lockwood Dr Apt 1B,Charleston,SC,29401,,,448310,287,2020-01-01,450190006001,45019000600
223-222@5pm-gs9-kmk,Taco Bell,34.573202,-87.016175,1807 Beltline Rd SW,Decatur,AL,35601,Taco Bell,SG_BRAND_748ba381dd81bb8de615319837ffa350,722513,266,2020-01-01,011030051062,01103005106
zzw-223@8g8-wrj-3h5,Grinder House Shop,35.948819,-85.027156,47 W Fifth St,Crossville,TN,38555,,,722513,362,2020-01-01,470359705023,47035970502
zzy-225@5pv-9rk-6c5,Luca Pizza di Roma,39.517574,-86.158211,250 In 135,Bargersville,IN,46142,Luca Pizza di Roma,SG_BRAND_fa983df3948b645a,722513,100,2020-01-01,180816108011,18081610801
222-222@8fy-9nx-87q,Wendy's,28.755695,-81.359767,3880 Flagg Ln,Lake Mary,FL,32746,Wendy's,SG_BRAND_962f9b1d1de0bf5b87f4782eafcfd5e5,722513,330,2020-01-01,121170208081,12117020808
zzw-222@8gg-jd8-dsq,Carolina Paint & Body,33.984835,-81.261359,162 Highway 378,Lexington,SC,29072,,,8111,656,2020-01-01,450630210281,45063021028
224-222@5qv-x6b-49z,Ethridge Auto Center,32.896437,-97.144705,6007 Colleyville Blvd,Colleyville,TX,76034,,,8111,366,2020-01-01,484391136341,48439113634
232-222@627-s94-hqz,B R E G Tire Shop,40.682339,-73.905953,1524 Bushwick Ave,Brooklyn,NY,11207,,,8111,394,2020-01-01,360470405002,36047040500
zzw-222@63v-bww-8y9,Ultimate Wash,41.199302,-81.43635,5559 Fishcreek Rd,Stow,OH,44224,,,8111,293,2020-01-01,391535306052,39153530605
222-222@5pn-g3x-5zz,Frost Auto Alignment Service,36.632741,-87.429648,286 Tiny Town Rd,Clarksville,TN,37042,,,8111,413,2020-01-01,471251013031,47125101303
223-222@645-mqq-qvf,Southport EcoShine,33.943354,-78.028519,1668 N Howe St,Southport,NC,28461,,,8111,185,2020-01-01,370190203061,37019020306
229-224@627-xs7-rkz,Superior Copiague Collision,40.712699,-73.349354,11 S Jerome Ave,West Babylon,NY,11704,,,8111,754,2020-01-01,361031230013,36103123001
222-222@8fz-scz-y7q,Checkers Drive-In Restaurants,26.39424,-80.078196,500 E Yamato Rd,Boca Raton,FL,33431,Checkers Drive-In Restaurants,SG_BRAND_e32aa8be5a97cbed25cfdb82713e7edd,722513,95,2020-01-01,120990073024,12099007302
226-222@63r-vcr-49z,Domino's Pizza,38.82542,-77.314723,10649A Braddock Rd,Kings Park West,VA,22032,Domino's Pizza,SG_BRAND_da46ad6f82825669a56b44d32564dff8,722513,177,2020-01-01,510594301011,51059430101
222-222@5sb-8jn-k75,KFC,42.026054,-88.339504,294 S Randall Rd,Elgin,IL,60123,KFC,SG_BRAND_75e52dcc790fbad91ae83227c0fb6e2f,722513,368,2020-01-01,170898519051,17089851905
22j-223@5pv-b42-g8v,Condado Tacos,39.869897,-86.143594,838 Broad Ripple Ave,Indianapolis,IN,46220,Condado Tacos,SG_BRAND_270bb72bdf6be3ce,722513,480,2020-01-01,180973212001,18097321200
22z-224@627-s7w-qcq,Zulaima's Gold,40.747045,-73.890745,7417 Roosevelt Ave,Jackson Heights,NY,11372,,,448310,777,2020-01-01,360810289003,36081028900
22b-223@8sz-v3v-4y9,Tower Cafe,29.51724,-98.460606,909 NE Loop 410,San Antonio,TX,78209,,,722513,1902,2020-01-01,480291210001,48029121000
222-222@8g7-jpn-5xq,Hardee's,33.788724,-82.479711,112 Elm St,Lincolnton,GA,30817,Hardee's,SG_BRAND_2b6b8e67fe1433e4f73bbe2c306fb330,722513,320,2020-01-01,131819701003,13181970100
223-223@8gb-bwn-mx5,Mr Transmission,35.250473,-85.181432,222 Sequoyah Rd Ste X,Soddy-Daisy,TN,37379,,,8111,885,2020-01-01,470650103073,47065010307
225-222@63s-t8r-xwk,Harris Automotive Service and Repair,39.409443,-77.386176,205 Bucheimer Rd Ste C,Frederick,MD,21701,,,8111,832,2020-01-01,240217722002,24021772200
226-222@8fy-833-jqf,L & M Mobile Mechanic& Roadside,28.538874,-81.398279,331 S Norton Ave,Orlando,FL,32805,,,8111,1236,2020-01-01,120950183002,12095018300
zzw-222@5vg-tsf-6rk,S & N Auto Electric,38.610411,-121.433561,2430 Manning St,Sacramento,CA,95815,,,8111,2664,2020-01-01,060670055021,06067005502
226-223@5zb-wx6-jn5,Napa Autocare Center,33.625959,-112.03026,15243 N Cave Creek Rd,Phoenix,AZ,85032,,,8111,583,2020-01-01,040131035011,04013103501
222-222@5pr-3b5-pd9,McDonald's,39.045822,-94.441173,11801 E US Highway 40,Kansas City,MO,64055,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,722513,465,2020-01-01,290950107021,29095010702
zzy-227@5v9-8r4-789,Krispy Krunchy Chicken,42.2798,-122.820799,730 N Main Street,Phoenix,OR,97535,Krispy Krunchy Chicken,SG_BRAND_c2f2dcd3e397d5a16d749a0e84941a42,722513,390,2020-01-01,410290016012,41029001601
222-223@3bt-gcy-5cq,Chugiak Cafe,61.387729,-149.482106,18575 Old Glenn Hwy,Chugiak,AK,99567,,,722513,424,2020-01-01,020200001023,02020000102
225-222@5s5-v52-m6k,Subway,41.585953,-84.585259,1430 Whitaker Way Ste A,Montpelier,OH,43543,Subway,SG_BRAND_de80593878cb1673c62a7f338dc7e4e1,722513,205,2020-01-01,391719503001,39171950300
zzy-222@8fy-6dz-6kz,Sonny’s Real Pit Bar-B-Q,27.409596,-80.324751,3120 Us 1,Fort Pierce,FL,34982,Sonny’s Real Pit Bar-B-Q,SG_BRAND_72f73c88f89a18d9f628fd34d87eb935,722513,582,2020-01-01,121113814014,12111381401
222-222@63f-ybv-9zz,Hardee's,37.168788,-80.420853,2880 Market St,Christiansburg,VA,24073,Hardee's,SG_BRAND_2b6b8e67fe1433e4f73bbe2c306fb330,722513,315,2020-01-01,511210208004,51121020800
zzw-222@5qw-6x9-swk,Taco Bell,32.204062,-95.853464,208 E Corsicana St,Athens,TX,75751,Taco Bell,SG_BRAND_748ba381dd81bb8de615319837ffa350,722513,235,2020-01-01,482139513001,48213951300
222-222@5z5-3m2-bp9,Country Village Hand Car Wash,34.074345,-118.072549,3606 Rosemead Blvd,Rosemead,CA,91770,,,8111,342,2020-01-01,060374329012,06037432901
zzy-224@628-tnc-7bk,Quality Auto and Tire Center,40.4378,-74.536457,3078 Route 27 N,Kendall Park,NJ,8824,,,8111,229,2020-01-01,340230084061,34023008406
225-222@8gf-r7x-7yv,Snappy Lube,35.550366,-82.536054,614 Hendersonville Rd,Asheville,NC,28803,,,8111,128,2020-01-01,370210020004,37021002000
zzy-223@62k-2xf-tqf,Maguire Motors,42.106983,-70.755274,923 Plain St,Marshfield,MA,2050,,,8111,758,2020-01-01,250235061024,25023506102
23h-222@5z6-3nv-rtv,Master Auto Center,33.830171,-118.069414,21808 Belshire Ave,Hawaiian Gardens,CA,90716,,,8111,1291,2020-01-01,060375552121,06037555212
224-223@5pw-2qy-jn5,Multistate Transmissions Oak Forest,41.602725,-87.744444,5113 159th St,Oak Forest,IL,60452,,,8111,234,2020-01-01,170318250002,17031825000
zzw-222@8fv-zqd-j9z,Wendy's,26.033406,-80.265193,2550 Pine Island Rd,Cooper City,FL,33024,Wendy's,SG_BRAND_962f9b1d1de0bf5b87f4782eafcfd5e5,722513,330,2020-01-01,120110705013,12011070501
zzy-222@8g7-sg3-wp9,Dairy Queen,32.249755,-83.742596,1043 Pine St,Unadilla,GA,31091,Dairy Queen,SG_BRAND_d6fdfe0213b3ad6f7bec024ed7719b7e,722513,302,2020-01-01,130939701002,13093970100
zzy-222@8fc-fgz-qmk,Los Tortugas Taco Truck,29.891645,-95.584735,Holly Springs Rd Sam Houston Tollway,Jersey Village,TX,77042,,,722513,717,2020-01-01,482015519001,48201551900
zzw-222@8fc-96t-sbk,Popeyes Louisiana Kitchen,30.005476,-95.266006,103 FM 1960 Bypass Rd E,Humble,TX,77338,Popeyes Louisiana Kitchen,SG_BRAND_5725c57624e4d885d0bf718123615aa9,722513,182,2020-01-01,482012507012,48201250701
zzy-227@8fy-xzt-dqf,Marks & Morgan Jewelers,28.35483,-80.685778,Merritt Square Mall,Merritt Island,FL,32952,,,448310,77953,2020-01-01,120090716001,12009071600
247-222@628-pm9-tn5,Sydney Rosen Company,39.948451,-75.153149,714 Sansom St,Philadelphia,PA,19106,,,448310,145,2020-01-01,421010006001,42101000600
zzw-223@63s-9nq-bx5,Burger King,39.917919,-76.632114,3100 Cape Horn Rd,Red Lion,PA,17356,Burger King,SG_BRAND_60d8d6d29e2c4b14f4ea1983baefd36e,722513,1115,2020-01-01,421330229104,42133022910
222-222@63j-x2k-nyv,KFC,40.03155,-82.963628,3142 Cleveland Ave,Columbus,OH,43224,KFC,SG_BRAND_75e52dcc790fbad91ae83227c0fb6e2f,722513,334,2020-01-01,390490077101,39049007710
227-227@65z-k47-y5f,Chicken Now,43.082459,-75.314983,8555 Seneca Tpke,New Hartford,NY,13413,Chicken Now,SG_BRAND_213fb6b1a860c280,722513,295,2020-01-01,360650252001,36065025200
